chapterIndex	verseIndex	wordIndex	lb
11	70	7	نَكِرَهُمْ
11	70	8	وَأَوْجَسَ
11	70	9	مِنْهُمْ
11	71	1	وَامْرَأَتُهُ
11	71	2	قَائِمَةٌ
11	71	3	فَضَحِكَتْ
11	71	4	فَبَشَّرْنَاهَا
11	71	5	بِإِسْحَاقَ
11	71	6	وَمِنْ
11	71	7	وَرَاءِ
11	71	8	إِسْحَاقَ
11	71	9	يَعْقُوبَ
11	72	1	قَالَتْ
11	72	10	إِنَّ
11	72	11	هَٰذَا
11	72	12	لَشَيْءٌ
11	72	13	عَجِيبٌ
11	72	2	يَا
11	72	3	وَيْلَتَىٰ
11	72	4	أَأَلِدُ
11	72	5	وَأَنَا
11	72	6	عَجُوزٌ
11	72	7	وَهَٰذَا
11	72	8	بَعْلِي
11	72	9	شَيْخًا
11	73	1	قَالُوا
11	73	10	أَهْلَ
11	73	11	الْبَيْتِ
11	73	12	إِنَّهُ
11	73	13	حَمِيدٌ
11	73	14	مَجِيدٌ
11	73	2	أَتَعْجَبِينَ
11	73	3	مِنْ
11	73	4	أَمْرِ
11	73	5	اللَّهِ
11	73	6	رَحْمَتُ
11	73	7	اللَّهِ
11	73	8	وَبَرَكَاتُهُ
11	73	9	عَلَيْكُمْ
11	74	1	فَلَمَّا
11	74	10	قَوْمِ
11	74	11	لُوطٍ
11	74	2	ذَهَبَ
11	74	3	عَنْ
11	74	4	إِبْرَاهِيمَ
11	74	5	الرَّوْعُ
11	74	6	وَجَاءَتْهُ
11	74	7	الْبُشْرَىٰ
11	74	8	يُجَادِلُنَا
11	74	9	فِي
11	75	1	إِنَّ
11	75	2	إِبْرَاهِيمَ
11	75	3	لَحَلِيمٌ
11	75	4	أَوَّاهٌ
11	75	5	مُنِيبٌ
11	76	1	يَا
11	76	10	رَبِّكَ
11	76	11	وَإِنَّهُمْ
11	76	12	آتِيهِمْ
11	76	13	عَذَابٌ
11	76	14	غَيْرُ
11	76	15	مَرْدُودٍ
11	76	2	إِبْرَاهِيمُ
11	76	3	أَعْرِضْ
11	76	4	عَنْ
11	76	5	هَٰذَا
11	76	6	إِنَّهُ
11	76	7	قَدْ
11	76	8	جَاءَ
11	76	9	أَمْرُ
11	77	1	وَلَمَّا
11	77	10	وَقَالَ
11	77	11	هَٰذَا
11	77	12	يَوْمٌ
11	77	13	عَصِيبٌ
11	77	2	جَاءَتْ
11	77	3	رُسُلُنَا
11	77	4	لُوطًا
11	77	5	سِيءَ
11	77	6	بِهِمْ
11	77	7	وَضَاقَ
11	77	8	بِهِمْ
11	77	9	ذَرْعًا
11	78	1	وَجَاءَهُ
11	78	10	قَالَ
11	78	11	يَا
11	78	12	قَوْمِ
11	78	13	هَٰؤُلَاءِ
11	78	14	بَنَاتِي
11	78	15	هُنَّ
11	78	16	أَطْهَرُ
11	78	17	لَكُمْ
11	78	18	فَاتَّقُوا
11	78	19	اللَّهَ
11	78	2	قَوْمُهُ
11	78	20	وَلَا
11	78	21	تُخْزُونِ
11	78	22	فِي
11	78	23	ضَيْفِي
11	78	24	أَلَيْسَ
11	78	25	مِنْكُمْ
11	78	26	رَجُلٌ
11	78	27	رَشِيدٌ
11	78	3	يُهْرَعُونَ
11	78	4	إِلَيْهِ
11	78	5	وَمِنْ
11	78	6	قَبْلُ
11	78	7	كَانُوا
11	78	8	يَعْمَلُونَ
11	78	9	السَّيِّئَاتِ
11	79	1	قَالُوا
11	79	10	وَإِنَّكَ
11	79	11	لَتَعْلَمُ
11	79	12	مَا
11	79	13	نُرِيدُ
11	79	2	لَقَدْ
11	79	3	عَلِمْتَ
11	79	4	مَا
11	79	5	لَنَا
11	79	6	فِي
11	79	7	بَنَاتِكَ
11	79	8	مِنْ
11	79	9	حَقٍّ
11	8	1	وَلَئِنْ
11	8	10	يَحْبِسُهُ
11	8	11	أَلَا
11	8	12	يَوْمَ
11	8	13	يَأْتِيهِمْ
11	8	14	لَيْسَ
11	8	15	مَصْرُوفًا
11	8	16	عَنْهُمْ
11	8	17	وَحَاقَ
11	8	18	بِهِمْ
11	8	19	مَا
11	8	2	أَخَّرْنَا
11	8	20	كَانُوا
11	8	21	بِهِ
11	8	22	يَسْتَهْزِئُونَ
11	8	3	عَنْهُمُ
11	8	4	الْعَذَابَ
11	8	5	إِلَىٰ
11	8	6	أُمَّةٍ
11	8	7	مَعْدُودَةٍ
11	8	8	لَيَقُولُنَّ
11	8	9	مَا
11	80	1	قَالَ
11	80	10	رُكْنٍ
11	80	11	شَدِيدٍ
11	80	2	لَوْ
11	80	3	أَنَّ
11	80	4	لِي
11	80	5	بِكُمْ
11	80	6	قُوَّةً
11	80	7	أَوْ
11	80	8	آوِي
11	80	9	إِلَىٰ
11	81	1	قَالُوا
11	81	10	فَأَسْرِ
11	81	11	بِأَهْلِكَ
11	81	12	بِقِطْعٍ
11	81	13	مِنَ
11	81	14	اللَّيْلِ
11	81	15	وَلَا
11	81	16	يَلْتَفِتْ
11	81	17	مِنْكُمْ
11	81	18	أَحَدٌ
11	81	19	إِلَّا
11	81	2	يَا
11	81	20	امْرَأَتَكَ
11	81	21	إِنَّهُ
11	81	22	مُصِيبُهَا
11	81	23	مَا
11	81	24	أَصَابَهُمْ
11	81	25	إِنَّ
11	81	26	مَوْعِدَهُمُ
11	81	27	الصُّبْحُ
11	81	28	أَلَيْسَ
11	81	29	الصُّبْحُ
11	81	3	لُوطُ
11	81	30	بِقَرِيبٍ
11	81	4	إِنَّا
11	81	5	رُسُلُ
11	81	6	رَبِّكَ
11	81	7	لَنْ
11	81	8	يَصِلُوا
11	81	9	إِلَيْكَ
11	82	1	فَلَمَّا
11	82	10	مِنْ
11	82	11	سِجِّيلٍ
11	82	12	مَنْضُودٍ
11	82	2	جَاءَ
11	82	3	أَمْرُنَا
11	82	4	جَعَلْنَا
11	82	5	عَالِيَهَا
11	82	6	سَافِلَهَا
11	82	7	وَأَمْطَرْنَا
11	82	8	عَلَيْهَا
11	82	9	حِجَارَةً
11	83	1	مُسَوَّمَةً
11	83	2	عِنْدَ
11	83	3	رَبِّكَ
11	83	4	وَمَا
11	83	5	هِيَ
11	83	6	مِنَ
11	83	7	الظَّالِمِينَ
11	83	8	بِبَعِيدٍ
11	84	1	وَإِلَىٰ
11	84	10	مَا
11	84	11	لَكُمْ
11	84	12	مِنْ
11	84	13	إِلَٰهٍ
11	84	14	غَيْرُهُ
11	84	15	وَلَا
11	84	16	تَنْقُصُوا
11	84	17	الْمِكْيَالَ
11	84	18	وَالْمِيزَانَ
11	84	19	إِنِّي
11	84	2	مَدْيَنَ
11	84	20	أَرَاكُمْ
11	84	21	بِخَيْرٍ
11	84	22	وَإِنِّي
11	84	23	أَخَافُ
11	84	24	عَلَيْكُمْ
11	84	25	عَذَابَ
11	84	26	يَوْمٍ
11	84	27	مُحِيطٍ
11	84	3	أَخَاهُمْ
11	84	4	شُعَيْبًا
11	84	5	قَالَ
11	84	6	يَا
11	84	7	قَوْمِ
11	84	8	اعْبُدُوا
11	84	9	اللَّهَ
11	85	1	وَيَا
11	85	10	أَشْيَاءَهُمْ
11	85	11	وَلَا
11	85	12	تَعْثَوْا
11	85	13	فِي
11	85	14	الْأَرْضِ
11	85	15	مُفْسِدِينَ
11	85	2	قَوْمِ
11	85	3	أَوْفُوا
11	85	4	الْمِكْيَالَ
11	85	5	وَالْمِيزَانَ
11	85	6	بِالْقِسْطِ
11	85	7	وَلَا
11	85	8	تَبْخَسُوا
11	85	9	النَّاسَ
11	86	1	بَقِيَّتُ
11	86	10	عَلَيْكُمْ
11	86	11	بِحَفِيظٍ
11	86	2	اللَّهِ
11	86	3	خَيْرٌ
11	86	4	لَكُمْ
11	86	5	إِنْ
11	86	6	كُنْتُمْ
11	86	7	مُؤْمِنِينَ
11	86	8	وَمَا
11	86	9	أَنَا
11	87	1	قَالُوا
11	87	10	آبَاؤُنَا
11	87	11	أَوْ
11	87	12	أَنْ
11	87	13	نَفْعَلَ
11	87	14	فِي
11	87	15	أَمْوَالِنَا
11	87	16	مَا
11	87	17	نَشَاءُ
11	87	18	إِنَّكَ
11	87	19	لَأَنْتَ
11	87	2	يَا
11	87	20	الْحَلِيمُ
11	87	21	الرَّشِيدُ
11	87	3	شُعَيْبُ
11	87	4	أَصَلَاتُكَ
11	87	5	تَأْمُرُكَ
11	87	6	أَنْ
11	87	7	نَتْرُكَ
11	87	8	مَا
11	87	9	يَعْبُدُ
11	88	1	قَالَ
11	88	10	رَبِّي
11	88	11	وَرَزَقَنِي
11	88	12	مِنْهُ
11	88	13	رِزْقًا
11	88	14	حَسَنًا
11	88	15	وَمَا
11	88	16	أُرِيدُ
11	88	17	أَنْ
11	88	18	أُخَالِفَكُمْ
11	88	19	إِلَىٰ
11	88	2	يَا
11	88	20	مَا
11	88	21	أَنْهَاكُمْ
11	88	22	عَنْهُ
11	88	23	إِنْ
11	88	24	أُرِيدُ
11	88	25	إِلَّا
11	88	26	الْإِصْلَاحَ
11	88	27	مَا
11	88	28	اسْتَطَعْتُ
11	88	29	وَمَا
11	88	3	قَوْمِ
11	88	30	تَوْفِيقِي
11	88	31	إِلَّا
11	88	32	بِاللَّهِ
11	88	33	عَلَيْهِ
11	88	34	تَوَكَّلْتُ
11	88	35	وَإِلَيْهِ
11	88	36	أُنِيبُ
11	88	4	أَرَأَيْتُمْ
11	88	5	إِنْ
11	88	6	كُنْتُ
11	88	7	عَلَىٰ
11	88	8	بَيِّنَةٍ
11	88	9	مِنْ
11	89	1	وَيَا
11	89	10	أَصَابَ
11	89	11	قَوْمَ
11	89	12	نُوحٍ
11	89	13	أَوْ
11	89	14	قَوْمَ
11	89	15	هُودٍ
11	89	16	أَوْ
11	89	17	قَوْمَ
11	89	18	صَالِحٍ
11	89	19	وَمَا
11	89	2	قَوْمِ
11	89	20	قَوْمُ
11	89	21	لُوطٍ
11	89	22	مِنْكُمْ
11	89	23	بِبَعِيدٍ
11	89	3	لَا
11	89	4	يَجْرِمَنَّكُمْ
11	89	5	شِقَاقِي
11	89	6	أَنْ
11	89	7	يُصِيبَكُمْ
11	89	8	مِثْلُ
11	89	9	مَا
11	9	1	وَلَئِنْ
11	9	10	لَيَئُوسٌ
11	9	11	كَفُورٌ
11	9	2	أَذَقْنَا
11	9	3	الْإِنْسَانَ
11	9	4	مِنَّا
11	9	5	رَحْمَةً
11	9	6	ثُمَّ
11	9	7	نَزَعْنَاهَا
11	9	8	مِنْهُ
11	9	9	إِنَّهُ
11	90	1	وَاسْتَغْفِرُوا
11	90	2	رَبَّكُمْ
11	90	3	ثُمَّ
11	90	4	تُوبُوا
11	90	5	إِلَيْهِ
11	90	6	إِنَّ
11	90	7	رَبِّي
11	90	8	رَحِيمٌ
11	90	9	وَدُودٌ
11	91	1	قَالُوا
11	91	10	لَنَرَاكَ
11	91	11	فِينَا
11	91	12	ضَعِيفًا
11	91	13	وَلَوْلَا
11	91	14	رَهْطُكَ
11	91	15	لَرَجَمْنَاكَ
11	91	16	وَمَا
11	91	17	أَنْتَ
11	91	18	عَلَيْنَا
11	91	19	بِعَزِيزٍ
11	91	2	يَا
11	91	3	شُعَيْبُ
11	91	4	مَا
11	91	5	نَفْقَهُ
11	91	6	كَثِيرًا
11	91	7	مِمَّا
11	91	8	تَقُولُ
11	91	9	وَإِنَّا
11	92	1	قَالَ
11	92	10	وَرَاءَكُمْ
11	92	11	ظِهْرِيًّا
11	92	12	إِنَّ
11	92	13	رَبِّي
11	92	14	بِمَا
11	92	15	تَعْمَلُونَ
11	92	16	مُحِيطٌ
11	92	2	يَا
11	92	3	قَوْمِ
11	92	4	أَرَهْطِي
11	92	5	أَعَزُّ
11	92	6	عَلَيْكُمْ
11	92	7	مِنَ
11	92	8	اللَّهِ
11	92	9	وَاتَّخَذْتُمُوهُ
11	93	1	وَيَا
11	93	10	مَنْ
11	93	11	يَأْتِيهِ
11	93	12	عَذَابٌ
11	93	13	يُخْزِيهِ
11	93	14	وَمَنْ
11	93	15	هُوَ
11	93	16	كَاذِبٌ
11	93	17	وَارْتَقِبُوا
11	93	18	إِنِّي
11	93	19	مَعَكُمْ
11	93	2	قَوْمِ
11	93	20	رَقِيبٌ
11	93	3	اعْمَلُوا
11	93	4	عَلَىٰ
11	93	5	مَكَانَتِكُمْ
11	93	6	إِنِّي
11	93	7	عَامِلٌ
11	93	8	سَوْفَ
11	93	9	تَعْلَمُونَ
11	94	1	وَلَمَّا
11	94	10	مِنَّا
11	94	11	وَأَخَذَتِ
11	94	12	الَّذِينَ
11	94	13	ظَلَمُوا
11	94	14	الصَّيْحَةُ
11	94	15	فَأَصْبَحُوا
11	94	16	فِي
11	94	17	دِيَارِهِمْ
11	94	18	جَاثِمِينَ
11	94	2	جَاءَ
11	94	3	أَمْرُنَا
11	94	4	نَجَّيْنَا
11	94	5	شُعَيْبًا
11	94	6	وَالَّذِينَ
11	94	7	آمَنُوا
11	94	8	مَعَهُ
11	94	9	بِرَحْمَةٍ
11	95	1	كَأَنْ
11	95	10	ثَمُودُ
11	95	2	لَمْ
11	95	3	يَغْنَوْا
11	95	4	فِيهَا
11	95	5	أَلَا
11	95	6	بُعْدًا
11	95	7	لِمَدْيَنَ
11	95	8	كَمَا
11	95	9	بَعِدَتْ
11	96	1	وَلَقَدْ
11	96	2	أَرْسَلْنَا
11	96	3	مُوسَىٰ
11	96	4	بِآيَاتِنَا
11	96	5	وَسُلْطَانٍ
11	96	6	مُبِينٍ
11	97	1	إِلَىٰ
11	97	10	بِرَشِيدٍ
11	97	2	فِرْعَوْنَ
11	97	3	وَمَلَئِهِ
11	97	4	فَاتَّبَعُوا
11	97	5	أَمْرَ
11	97	6	فِرْعَوْنَ
11	97	7	وَمَا
11	97	8	أَمْرُ
11	97	9	فِرْعَوْنَ
11	98	1	يَقْدُمُ
11	98	2	قَوْمَهُ
11	98	3	يَوْمَ
11	98	4	الْقِيَامَةِ
11	98	5	فَأَوْرَدَهُمُ
11	98	6	النَّارَ
11	98	7	وَبِئْسَ
11	98	8	الْوِرْدُ
11	98	9	الْمَوْرُودُ
11	99	1	وَأُتْبِعُوا
11	99	2	فِي
11	99	3	هَٰذِهِ
11	99	4	لَعْنَةً
11	99	5	وَيَوْمَ
11	99	6	الْقِيَامَةِ
11	99	7	بِئْسَ
11	99	8	الرِّفْدُ
11	99	9	الْمَرْفُودُ
110	1	1	إِذَا
110	1	2	جَاءَ
110	1	3	نَصْرُ
110	1	4	اللَّهِ
110	1	5	وَالْفَتْحُ
110	2	1	وَرَأَيْتَ
110	2	2	النَّاسَ
110	2	3	يَدْخُلُونَ
110	2	4	فِي
110	2	5	دِينِ
110	2	6	اللَّهِ
110	2	7	أَفْوَاجًا
110	3	1	فَسَبِّحْ
110	3	2	بِحَمْدِ
110	3	3	رَبِّكَ
110	3	4	وَاسْتَغْفِرْهُ
110	3	5	إِنَّهُ
110	3	6	كَانَ
110	3	7	تَوَّابًا
111	1	1	تَبَّتْ
111	1	2	يَدَا
111	1	3	أَبِي
111	1	4	لَهَبٍ
111	1	5	وَتَبَّ
111	2	1	مَا
111	2	2	أَغْنَىٰ
111	2	3	عَنْهُ
111	2	4	مَالُهُ
111	2	5	وَمَا
111	2	6	كَسَبَ
111	3	1	سَيَصْلَىٰ
111	3	2	نَارًا
111	3	3	ذَاتَ
111	3	4	لَهَبٍ
111	4	1	وَامْرَأَتُهُ
111	4	2	حَمَّالَةَ
111	4	3	الْحَطَبِ
111	5	1	فِي
111	5	2	جِيدِهَا
111	5	3	حَبْلٌ
111	5	4	مِنْ
111	5	5	مَسَدٍ
112	1	1	قُلْ
112	1	2	هُوَ
112	1	3	اللَّهُ
112	1	4	أَحَدٌ
112	2	1	اللَّهُ
112	2	2	الصَّمَدُ
112	3	1	لَمْ
112	3	2	يَلِدْ
112	3	3	وَلَمْ
112	3	4	يُولَدْ
112	4	1	وَلَمْ
112	4	2	يَكُنْ
112	4	3	لَهُ
112	4	4	كُفُوًا
112	4	5	أَحَدٌ
113	1	1	قُلْ
113	1	2	أَعُوذُ
113	1	3	بِرَبِّ
113	1	4	الْفَلَقِ
113	2	1	مِنْ
113	2	2	شَرِّ
113	2	3	مَا
113	2	4	خَلَقَ
113	3	1	وَمِنْ
113	3	2	شَرِّ
113	3	3	غَاسِقٍ
113	3	4	إِذَا
113	3	5	وَقَبَ
113	4	1	وَمِنْ
113	4	2	شَرِّ
113	4	3	النَّفَّاثَاتِ
113	4	4	فِي
113	4	5	الْعُقَدِ
113	5	1	وَمِنْ
113	5	2	شَرِّ
113	5	3	حَاسِدٍ
113	5	4	إِذَا
113	5	5	حَسَدَ
114	1	1	قُلْ
114	1	2	أَعُوذُ
114	1	3	بِرَبِّ
114	1	4	النَّاسِ
114	2	1	مَلِكِ
114	2	2	النَّاسِ
114	3	1	إِلَٰهِ
114	3	2	النَّاسِ
114	4	1	مِنْ
114	4	2	شَرِّ
114	4	3	الْوَسْوَاسِ
114	4	4	الْخَنَّاسِ
12	1	1	الر
12	1	2	تِلْكَ
12	1	3	آيَاتُ
12	1	4	الْكِتَابِ
12	1	5	الْمُبِينِ
12	10	1	قَالَ
12	10	10	الْجُبِّ
12	10	11	يَلْتَقِطْهُ
12	10	12	بَعْضُ
12	10	13	السَّيَّارَةِ
12	10	14	إِنْ
12	10	15	كُنْتُمْ
12	10	16	فَاعِلِينَ
12	10	2	قَائِلٌ
12	10	3	مِنْهُمْ
12	10	4	لَا
12	10	5	تَقْتُلُوا
12	10	6	يُوسُفَ
12	10	7	وَأَلْقُوهُ
12	10	8	فِي
12	10	9	غَيَابَتِ
12	100	1	وَرَفَعَ
12	100	10	أَبَتِ
12	100	11	هَٰذَا
12	100	12	تَأْوِيلُ
12	100	13	رُؤْيَايَ
12	100	14	مِنْ
12	100	15	قَبْلُ
12	100	16	قَدْ
12	100	17	جَعَلَهَا
12	100	18	رَبِّي
12	100	19	حَقًّا
12	100	2	أَبَوَيْهِ
12	100	20	وَقَدْ
12	100	21	أَحْسَنَ
12	100	22	بِي
12	100	23	إِذْ
12	100	24	أَخْرَجَنِي
12	100	25	مِنَ
12	100	26	السِّجْنِ
12	100	27	وَجَاءَ
12	100	28	بِكُمْ
12	100	29	مِنَ
12	100	3	عَلَى
12	100	30	الْبَدْوِ
12	100	31	مِنْ
12	100	32	بَعْدِ
12	100	33	أَنْ
12	100	34	نَزَغَ
12	100	35	الشَّيْطَانُ
12	100	36	بَيْنِي
12	100	37	وَبَيْنَ
12	100	38	إِخْوَتِي
12	100	39	إِنَّ
12	100	4	الْعَرْشِ
12	100	40	رَبِّي
12	100	41	لَطِيفٌ
12	100	42	لِمَا
12	100	43	يَشَاءُ
12	100	44	إِنَّهُ
12	100	45	هُوَ
12	100	46	الْعَلِيمُ
12	100	47	الْحَكِيمُ
12	100	5	وَخَرُّوا
12	100	6	لَهُ
12	100	7	سُجَّدًا
12	100	8	وَقَالَ
12	100	9	يَا
12	101	1	رَبِّ
12	101	10	فَاطِرَ
12	101	11	السَّمَاوَاتِ
12	101	12	وَالْأَرْضِ
12	101	13	أَنْتَ
12	101	14	وَلِيِّي
12	101	15	فِي
12	101	16	الدُّنْيَا
12	101	17	وَالْآخِرَةِ
12	101	18	تَوَفَّنِي
12	101	19	مُسْلِمًا
12	101	2	قَدْ
12	101	20	وَأَلْحِقْنِي
12	101	21	بِالصَّالِحِينَ
12	101	3	آتَيْتَنِي
12	101	4	مِنَ
12	101	5	الْمُلْكِ
12	101	6	وَعَلَّمْتَنِي
12	101	7	مِنْ
12	101	8	تَأْوِيلِ
12	101	9	الْأَحَادِيثِ
12	102	1	ذَٰلِكَ
12	102	10	إِذْ
12	102	11	أَجْمَعُوا
12	102	12	أَمْرَهُمْ
12	102	13	وَهُمْ
12	102	14	يَمْكُرُونَ
12	102	2	مِنْ
12	102	3	أَنْبَاءِ
12	102	4	الْغَيْبِ
12	102	5	نُوحِيهِ
12	102	6	إِلَيْكَ
12	102	7	وَمَا
12	102	8	كُنْتَ
12	102	9	لَدَيْهِمْ
12	103	1	وَمَا
12	103	2	أَكْثَرُ
12	103	3	النَّاسِ
12	103	4	وَلَوْ
12	103	5	حَرَصْتَ
12	103	6	بِمُؤْمِنِينَ
12	104	1	وَمَا
12	104	10	لِلْعَالَمِينَ
12	104	2	تَسْأَلُهُمْ
12	104	3	عَلَيْهِ
12	104	4	مِنْ
12	104	5	أَجْرٍ
12	104	6	إِنْ
12	104	7	هُوَ
12	104	8	إِلَّا
12	104	9	ذِكْرٌ
12	105	1	وَكَأَيِّنْ
12	105	10	عَنْهَا
12	105	11	مُعْرِضُونَ
12	105	2	مِنْ
12	105	3	آيَةٍ
12	105	4	فِي
12	105	5	السَّمَاوَاتِ
12	105	6	وَالْأَرْضِ
12	105	7	يَمُرُّونَ
12	105	8	عَلَيْهَا
12	105	9	وَهُمْ
12	106	1	وَمَا
12	106	2	يُؤْمِنُ
12	106	3	أَكْثَرُهُمْ
12	106	4	بِاللَّهِ
12	106	5	إِلَّا
12	106	6	وَهُمْ
12	106	7	مُشْرِكُونَ
12	107	1	أَفَأَمِنُوا
12	107	10	السَّاعَةُ
12	107	11	بَغْتَةً
12	107	12	وَهُمْ
12	107	13	لَا
12	107	14	يَشْعُرُونَ
12	107	2	أَنْ
12	107	3	تَأْتِيَهُمْ
12	107	4	غَاشِيَةٌ
12	107	5	مِنْ
12	107	6	عَذَابِ
12	107	7	اللَّهِ
12	107	8	أَوْ
12	107	9	تَأْتِيَهُمُ
12	108	1	قُلْ
12	108	10	وَمَنِ
12	108	11	اتَّبَعَنِي
12	108	12	وَسُبْحَانَ
12	108	13	اللَّهِ
12	108	14	وَمَا
12	108	15	أَنَا
12	108	16	مِنَ
12	108	17	الْمُشْرِكِينَ
12	108	2	هَٰذِهِ
12	108	3	سَبِيلِي
12	108	4	أَدْعُو
12	108	5	إِلَى
12	108	6	اللَّهِ
12	108	7	عَلَىٰ
12	108	8	بَصِيرَةٍ
12	108	9	أَنَا
12	109	1	وَمَا
12	109	10	أَهْلِ
12	109	11	الْقُرَىٰ
12	109	12	أَفَلَمْ
12	109	13	يَسِيرُوا
12	109	14	فِي
12	109	15	الْأَرْضِ
12	109	16	فَيَنْظُرُوا
12	109	17	كَيْفَ
12	109	18	كَانَ
12	109	19	عَاقِبَةُ
12	109	2	أَرْسَلْنَا
12	109	20	الَّذِينَ
12	109	21	مِنْ
12	109	22	قَبْلِهِمْ
12	109	23	وَلَدَارُ
12	109	24	الْآخِرَةِ
12	109	25	خَيْرٌ
12	109	26	لِلَّذِينَ
12	109	27	اتَّقَوْا
12	109	28	أَفَلَا
12	109	29	تَعْقِلُونَ
12	109	3	مِنْ
12	109	4	قَبْلِكَ
12	109	5	إِلَّا
12	109	6	رِجَالًا
12	109	7	نُوحِي
12	109	8	إِلَيْهِمْ
12	109	9	مِنْ
12	11	1	قَالُوا
12	11	10	وَإِنَّا
12	11	11	لَهُ
12	11	12	لَنَاصِحُونَ
12	11	2	يَا
12	11	3	أَبَانَا
12	11	4	مَا
12	11	5	لَكَ
12	11	6	لَا
12	11	7	تَأْمَنَّا
12	11	8	عَلَىٰ
12	11	9	يُوسُفَ
12	110	1	حَتَّىٰ
12	110	10	نَصْرُنَا
12	110	11	فَنُجِّيَ
12	110	12	مَنْ
12	110	13	نَشَاءُ
12	110	14	وَلَا
12	110	15	يُرَدُّ
12	110	16	بَأْسُنَا
12	110	17	عَنِ
12	110	18	الْقَوْمِ
12	110	19	الْمُجْرِمِينَ
12	110	2	إِذَا
12	110	3	اسْتَيْأَسَ
12	110	4	الرُّسُلُ
12	110	5	وَظَنُّوا
12	110	6	أَنَّهُمْ
12	110	7	قَدْ
12	110	8	كُذِبُوا
12	110	9	جَاءَهُمْ
12	111	1	لَقَدْ
12	111	10	حَدِيثًا
12	111	11	يُفْتَرَىٰ
12	111	12	وَلَٰكِنْ
12	111	13	تَصْدِيقَ
12	111	14	الَّذِي
12	111	15	بَيْنَ
12	111	16	يَدَيْهِ
12	111	17	وَتَفْصِيلَ
12	111	18	كُلِّ
12	111	19	شَيْءٍ
12	111	2	كَانَ
12	111	20	وَهُدًى
12	111	21	وَرَحْمَةً
12	111	22	لِقَوْمٍ
12	111	23	يُؤْمِنُونَ
12	111	3	فِي
12	111	4	قَصَصِهِمْ
12	111	5	عِبْرَةٌ
12	111	6	لِأُولِي
12	111	7	الْأَلْبَابِ
12	111	8	مَا
12	111	9	كَانَ
12	12	1	أَرْسِلْهُ
12	12	2	مَعَنَا
12	12	3	غَدًا
12	12	4	يَرْتَعْ
12	12	5	وَيَلْعَبْ
12	12	6	وَإِنَّا
12	12	7	لَهُ
12	12	8	لَحَافِظُونَ
12	13	1	قَالَ
12	13	10	الذِّئْبُ
12	13	11	وَأَنْتُمْ
12	13	12	عَنْهُ
12	13	13	غَافِلُونَ
12	13	2	إِنِّي
12	13	3	لَيَحْزُنُنِي
12	13	4	أَنْ
12	13	5	تَذْهَبُوا
12	13	6	بِهِ
12	13	7	وَأَخَافُ
12	13	8	أَنْ
12	13	9	يَأْكُلَهُ
12	14	1	قَالُوا
12	14	2	لَئِنْ
12	14	3	أَكَلَهُ
12	14	4	الذِّئْبُ
12	14	5	وَنَحْنُ
12	14	6	عُصْبَةٌ
12	14	7	إِنَّا
12	14	8	إِذًا
12	14	9	لَخَاسِرُونَ
12	15	1	فَلَمَّا
12	15	10	وَأَوْحَيْنَا
12	15	11	إِلَيْهِ
12	15	12	لَتُنَبِّئَنَّهُمْ
12	15	13	بِأَمْرِهِمْ
12	15	14	هَٰذَا
12	15	15	وَهُمْ
12	15	16	لَا
12	15	17	يَشْعُرُونَ
12	15	2	ذَهَبُوا
12	15	3	بِهِ
12	15	4	وَأَجْمَعُوا
12	15	5	أَنْ
12	15	6	يَجْعَلُوهُ
12	15	7	فِي
12	15	8	غَيَابَتِ
12	15	9	الْجُبِّ
12	16	1	وَجَاءُوا
12	16	2	أَبَاهُمْ
12	16	3	عِشَاءً
12	16	4	يَبْكُونَ
12	17	1	قَالُوا
12	17	10	مَتَاعِنَا
12	17	11	فَأَكَلَهُ
12	17	12	الذِّئْبُ
12	17	13	وَمَا
12	17	14	أَنْتَ
12	17	15	بِمُؤْمِنٍ
12	17	16	لَنَا
12	17	17	وَلَوْ
12	17	18	كُنَّا
12	17	19	صَادِقِينَ
12	17	2	يَا
12	17	3	أَبَانَا
12	17	4	إِنَّا
12	17	5	ذَهَبْنَا
12	17	6	نَسْتَبِقُ
12	17	7	وَتَرَكْنَا
12	17	8	يُوسُفَ
12	17	9	عِنْدَ
12	18	1	وَجَاءُوا
12	18	10	أَنْفُسُكُمْ
12	18	11	أَمْرًا
12	18	12	فَصَبْرٌ
12	18	13	جَمِيلٌ
12	18	14	وَاللَّهُ
12	18	15	الْمُسْتَعَانُ
12	18	16	عَلَىٰ
12	18	17	مَا
12	18	18	تَصِفُونَ
12	18	2	عَلَىٰ
12	18	3	قَمِيصِهِ
12	18	4	بِدَمٍ
12	18	5	كَذِبٍ
12	18	6	قَالَ
12	18	7	بَلْ
12	18	8	سَوَّلَتْ
12	18	9	لَكُمْ
12	19	1	وَجَاءَتْ
12	19	10	هَٰذَا
12	19	11	غُلَامٌ
12	19	12	وَأَسَرُّوهُ
12	19	13	بِضَاعَةً
12	19	14	وَاللَّهُ
12	19	15	عَلِيمٌ
12	19	16	بِمَا
